dataset_label,dataset_index,source_labels,stage1_indices,representative_label,representative_item_index,select_reason,article_id,qrynewstype,publish_variant,date,issue_page,special_column,era_year,chinese_era_year,japanese_era_year,category,theme,collect_error,collision,collision_columns,h1,lv1_div,content_box2,analysis_text,analysis_text_rules
constitutional,44,zhixian,39914,zhixian,4157,7_small_index,A2013020123480,SP,申報,1873-07-14,04,,清同治12年 日明治6年,清同治12年,日明治6年,,,,F,,蘇省撫轅事宜,本報訊,十三日右春坊右中允馮桂芬木瀆來淮安府存葆禀到候補府方鴻囘無錫厘局又吳道中囘下游厘卡又劉懋森囘盛澤厘局均禀辭又張球稟辭赴金陵謁制憲同知陳家琮銷措資假禀知奉督憲委辦湖南鴨闌磯鹽卡差直隸州迮常五稟辭奉撫憲委赴上憲公幹同知銜江蘇候補知縣姚德鈞候補班前先補用知縣方紹會均安徽人俱引見囘江西候補縣汪嘉猷奉江西撫憲委提滬関代徵贑關絲稅銀兩來省候補縣章乃登稟辭囘震澤絲捐局又劉步瀛禀知奉委查勘華亭海塘差按司獄張志賢謝飭知捐陞提舉銜通判在任候選委署震譯縣縣丞王恩重請假赴松江措資,蘇省撫轅事宜 十三日右春坊右中允馮桂芬木瀆來淮安府存葆禀到候補府方鴻囘無錫厘局又吳道中囘下游厘卡又劉懋森囘盛澤厘局均禀辭又張球稟辭赴金陵謁制憲同知陳家琮銷措資假禀知奉督憲委辦湖南鴨闌磯鹽卡差直隸州迮常五稟辭奉撫憲委赴上憲公幹同知銜江蘇候補知縣姚德鈞候補班前先補用知縣方紹會均安徽人俱引見囘江西候補縣汪嘉猷奉江西撫憲委提滬関代徵贑關絲稅銀兩來省候補縣章乃登稟辭囘震澤絲捐局又劉步瀛禀知奉委查勘華亭海塘差按司獄張志賢謝飭知捐陞提舉銜通判在任候選委署震譯縣縣丞王恩重請假赴松江措資,2_drop_benbaoxun
constitutional,45,zhixian,39913,zhixian,4156,7_small_index,A2013020123493,SP,申報,1873-07-15,04,,清同治12年 日明治6年,清同治12年,日明治6年,,,,F,,蘇省撫轅事宜,本報訊,十四日撫憲張今日在五龍神廟祈兩並断屠宰同知唐翰題稟辭赴金陵謁制憲通判盧宗清奉賢查騐倉厫囘江西候補縣汪嘉猷禀辭赴滬兩淮塩運通判楊鼎鼐稟辭赴揚州候補縣李萱慶禀辭囘松江工次又劉仟江北來又呂廷宰吳常新三邑催提俸稟銀兩囘寳山縣縣丞趙繼昌禀辭准補昭文縣主簿方宏璋謝飭知赴任○十五日淮安府存辭同知劉廷幾吳江公幹回坐催捐餉委員貴州候補知州彭城禀辭赴都候補縣謝延庚南匯勘地並提人証囘又錢寶淸禀謝海塘保舉咨補鎭江府知事胡彭齡謝飭知卽辭赴任縣丞吳守誥禀辭囘江北從九王世藻稟辭赴部驗看江藩轅初二日牌示阜寗縣缺以正任沈國翰囘任淮揚道缺已委候補道王翬翎署理,蘇省撫轅事宜 十四日撫憲張今日在五龍神廟祈兩並断屠宰同知唐翰題稟辭赴金陵謁制憲通判盧宗清奉賢查騐倉厫囘江西候補縣汪嘉猷禀辭赴滬兩淮塩運通判楊鼎鼐稟辭赴揚州候補縣李萱慶禀辭囘松江工次又劉仟江北來又呂廷宰吳常新三邑催提俸稟銀兩囘寳山縣縣丞趙繼昌禀辭准補昭文縣主簿方宏璋謝飭知赴任○十五日淮安府存辭同知劉廷幾吳江公幹回坐催捐餉委員貴州候補知州彭城禀辭赴都候補縣謝延庚南匯勘地並提人証囘又錢寶淸禀謝海塘保舉咨補鎭江府知事胡彭齡謝飭知卽辭赴任縣丞吳守誥禀辭囘江北從九王世藻稟辭赴部驗看江藩轅初二日牌示阜寗縣缺以正任沈國翰囘任淮揚道缺已委候補道王翬翎署理,2_drop_benbaoxun
constitutional,46,zhixian,39912,zhixian,4155,7_small_index,A2013020123540,SP,申報,1873-07-19,04,,清同治12年 日明治6年,清同治12年,日明治6年,,,,F,,蘇省撫轅事宜,本報訊,十八日按察使銜分發候補道潘觀保辭行進京直隸州廖綸陵見制憲囘同知何瑞元候補縣陶錫恩又張荃均禀囘滬又吳兆楣销軍火局差又黃章雲上海楷资囘又吳作霖龍潭取水囘調吳江縣縣丞汪守愚交缷崇明縣縣丞事囘分發試用縣丞叚季珍山西人稟到○十九日委催蘇浙協餉按察使銜雲南補用道廖士彥雲南來道員用刑部學習卽中章玗自徽籍來赴都通判顧霄漢謝飭知勞績前先拔州縣一次正任常熟縣丞邵泮禀謝調補崇明縣丞赴金陵藩轅牌示新選常州府督糧通判杜元福巳據禀報到省應卽飭令赴任,蘇省撫轅事宜 十八日按察使銜分發候補道潘觀保辭行進京直隸州廖綸陵見制憲囘同知何瑞元候補縣陶錫恩又張荃均禀囘滬又吳兆楣销軍火局差又黃章雲上海楷资囘又吳作霖龍潭取水囘調吳江縣縣丞汪守愚交缷崇明縣縣丞事囘分發試用縣丞叚季珍山西人稟到○十九日委催蘇浙協餉按察使銜雲南補用道廖士彥雲南來道員用刑部學習卽中章玗自徽籍來赴都通判顧霄漢謝飭知勞績前先拔州縣一次正任常熟縣丞邵泮禀謝調補崇明縣丞赴金陵藩轅牌示新選常州府督糧通判杜元福巳據禀報到省應卽飭令赴任,2_drop_benbaoxun
constitutional,47,zhixian,39911,zhixian,4154,7_small_index,A2013020123553,SP,申報,1873-07-21,04,,清同治12年 日明治6年,清同治12年,日明治6年,,,,F,,蘇省撫轅事宜,本報訊,二十日直隸州孫玉堂又王德均禀辭囘滬通判戴文佐請假赴滬措資候補縣周邦慶禀知奉藩憲委赴南匯騐積穀差又金奎光稟知奉江藩憲飭知河運保舉同知直隸州又龔寶琦禀知奉藩委赴常公幹又陸嗣齡稟辭赴金陵謁制憲長洲縣主簿查奉曾奉飭囘任禀知接印代理長洲縣主簿黄履坤禀知交缷二十一日藩轅牌示署寶山縣張振陛因病請假造缺查有補用通判敖式金堪以酌委署理,蘇省撫轅事宜 二十日直隸州孫玉堂又王德均禀辭囘滬通判戴文佐請假赴滬措資候補縣周邦慶禀知奉藩憲委赴南匯騐積穀差又金奎光稟知奉江藩憲飭知河運保舉同知直隸州又龔寶琦禀知奉藩委赴常公幹又陸嗣齡稟辭赴金陵謁制憲長洲縣主簿查奉曾奉飭囘任禀知接印代理長洲縣主簿黄履坤禀知交缷二十一日藩轅牌示署寶山縣張振陛因病請假造缺查有補用通判敖式金堪以酌委署理,2_drop_benbaoxun
constitutional,48,zhixian,39910,zhixian,4153,7_small_index,A2013020123691,SP,申報,1873-07-31,04,,清同治12年 日明治6年,清同治12年,日明治6年,,,,F,,蘇省撫轅事宜,本報訊,閏六月初一日候補府張球金陵見制憲囘又方鴻稟辭囘錫金釐局直隸州常五上海公幹回分發江爲試用同知汪鼎安徽人稟到委辦洋務直隸州用卽補縣孫士逵上海來候補縣許子春請個赴滬就醫又季徵槐稟辭奉糧道憲委赴武陽提欠解漕項又王椿蔭稟辭委赴江北公幹委署震澤縣縣丞王恩重松江措資囘試用理間婁湘奉飭知毋庸往赴婁縣主簿署任補用縣丞爲昭煒稟知奉松太道憲札飭留滬差遣卽辭初二日候補縣徐炳奎謝委代理荊溪縣事又先聲先稟辭奉撫憲委解軍火赴直隸主簿徐燮稟知丁母憂,蘇省撫轅事宜 閏六月初一日候補府張球金陵見制憲囘又方鴻稟辭囘錫金釐局直隸州常五上海公幹回分發江爲試用同知汪鼎安徽人稟到委辦洋務直隸州用卽補縣孫士逵上海來候補縣許子春請個赴滬就醫又季徵槐稟辭奉糧道憲委赴武陽提欠解漕項又王椿蔭稟辭委赴江北公幹委署震澤縣縣丞王恩重松江措資囘試用理間婁湘奉飭知毋庸往赴婁縣主簿署任補用縣丞爲昭煒稟知奉松太道憲札飭留滬差遣卽辭初二日候補縣徐炳奎謝委代理荊溪縣事又先聲先稟辭奉撫憲委解軍火赴直隸主簿徐燮稟知丁母憂,2_drop_benbaoxun
constitutional,49,zhixian,39909,zhixian,4152,7_small_index,A2013020123704,SP,申報,1873-08-01,04,,清同治12年 日明治6年,清同治12年,日明治6年,,,,F,,蘇省撫轅事宜,本報訊,初三日松江府楊稟辭提標金山營遊擊記名遇缺題癸縂兵程廷傑金陵來赴任川沙廳陳方瀛稟辭囘任同知唐翰題金陵謁制憲囘又閔寶樑上海措資回又王葆昌請假赴江北措資知州馬松笙江北囘准補震澤縣縣丞殷以恕奉飭知赴任又婁縣主簿賀信標稟辭赴任縣丞蘇式南稟知奉府委代理崑山縣石浦司巡檢事從九王華齡金陵囘又李煜稟知奉府委代理新陽縣巴城司廵檢事○藩轅牌示宜興縣縣丞黃海瑞在任病故遺缺以補用府經歷鄧宗福署理又署陽湖縣圭簿施立鏞期滿以試用府經歷関金生署理又南匯縣縣丞潘瑩期滿以分缺先用布庫大使王炳年署理又陽湖縣典史朱甲榮期滿以補用從九品上傳經著理青浦縣新涇司廵檢趙鑑告終養開缺以試用廵檢趙亦秋署理代理塩廵道袁保慶病故出缺已委在任候補遣劉秉厚署理,蘇省撫轅事宜 初三日松江府楊稟辭提標金山營遊擊記名遇缺題癸縂兵程廷傑金陵來赴任川沙廳陳方瀛稟辭囘任同知唐翰題金陵謁制憲囘又閔寶樑上海措資回又王葆昌請假赴江北措資知州馬松笙江北囘准補震澤縣縣丞殷以恕奉飭知赴任又婁縣主簿賀信標稟辭赴任縣丞蘇式南稟知奉府委代理崑山縣石浦司巡檢事從九王華齡金陵囘又李煜稟知奉府委代理新陽縣巴城司廵檢事○藩轅牌示宜興縣縣丞黃海瑞在任病故遺缺以補用府經歷鄧宗福署理又署陽湖縣圭簿施立鏞期滿以試用府經歷関金生署理又南匯縣縣丞潘瑩期滿以分缺先用布庫大使王炳年署理又陽湖縣典史朱甲榮期滿以補用從九品上傳經著理青浦縣新涇司廵檢趙鑑告終養開缺以試用廵檢趙亦秋署理代理塩廵道袁保慶病故出缺已委在任候補遣劉秉厚署理,2_drop_benbaoxun
constitutional,50,zhixian,39908,zhixian,4151,7_small_index,A2013020123937,SP,申報,1873-08-20,04,,清同治12年 日明治6年,清同治12年,日明治6年,,,,F,,蘇省撫轅事宜,本報訊,十九日候補縣劉步瀛稟辭奉委赴無錫常州丹陽等處查勘河道府經歷李廷桂上海解餉來○二十日撫憲張大人因得雨今晨赴祈雨各壇謝神候補縣鮑敷佑稟知奉委接辦西路縂廵保甲差又張墀稟辭委赴崑新量騐穀石差又白純一稟知奉委代辦江陰厘捐差直州同徐錦華稟知奉頒部照改捐知縣又徐光祖請假赴滬就醫縣丞何霽光上海來趙季珍稟辭赴金陵見制憲○二十一日辛未翰林院庶吉士孫汝贊浙江藉來同知王廷訓上海就醫囘准補震澤縣縣丞殷以恕銷齊門水關盤查並中路保甲廵查差縣丞何霽光稟辭回滬藩轅牌示署吳江縣典史何楨期滿以本班儘先前廵檢趙振聲署理又署武進縣奔牛司巡檢項大猷期滿以試用未入丁昌松署理又署太倉甘草司廵檢何式金期滿以試用從九吳翰署理○二十二日前任織造德壽辭行進京定於二十四日起程候補府崔繩祖稟奉撫憲委赴無錫公幹准補丹徒縣馮壽鏡溧陽工竣囘,蘇省撫轅事宜 十九日候補縣劉步瀛稟辭奉委赴無錫常州丹陽等處查勘河道府經歷李廷桂上海解餉來○二十日撫憲張大人因得雨今晨赴祈雨各壇謝神候補縣鮑敷佑稟知奉委接辦西路縂廵保甲差又張墀稟辭委赴崑新量騐穀石差又白純一稟知奉委代辦江陰厘捐差直州同徐錦華稟知奉頒部照改捐知縣又徐光祖請假赴滬就醫縣丞何霽光上海來趙季珍稟辭赴金陵見制憲○二十一日辛未翰林院庶吉士孫汝贊浙江藉來同知王廷訓上海就醫囘准補震澤縣縣丞殷以恕銷齊門水關盤查並中路保甲廵查差縣丞何霽光稟辭回滬藩轅牌示署吳江縣典史何楨期滿以本班儘先前廵檢趙振聲署理又署武進縣奔牛司巡檢項大猷期滿以試用未入丁昌松署理又署太倉甘草司廵檢何式金期滿以試用從九吳翰署理○二十二日前任織造德壽辭行進京定於二十四日起程候補府崔繩祖稟奉撫憲委赴無錫公幹准補丹徒縣馮壽鏡溧陽工竣囘,2_drop_benbaoxun
...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
constitutional,33464,xianfa,7241,xianfa,38,7_small_index,A2013040225557,SP,申報,1949-05-03,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,社論 印度的新地位 英國政府在倫敦召開的帝國聯邦總理會議閉幕後，即將於上月廿七日發表公報稱：「印度政府已通知各聯邦政府，全國人民希望印度在行將實施的新憲法下能成為一獨立自主的共和國，但仍願在聯邦之內，繼續爲聯邦的一份子；且願接受英王爲聯邦的首長」。從此，印度的法理地位，即可完全確定，印度不復有英國政府任命的總督，且不復以英國的樞密院爲其高司法機關，而將爲一獨立自主的共和國，盡在名義上承認鷹王爲其首長而已。印度新地位的確立，不能不說是印度總理尼赫魯努力的結果，國民大會黨對於此次會議圓滿結束，咸表滿意，尤其對於印度獲得新的法理地位，更加表示熱烈歡迎。英印關係的合理調整，實爲亞洲安定的一個重要因素，我們站在鄰國的地位，對於鄰國將成爲獨立自主的共和國，自應表示無限的欣慰。 這次會議的主題，英國召開此次會議的動機，也就是要確定印度的法理地位，是否仍在不列顛聯邦的範圍之內。所以，在此次聯邦會議開幕的前夕，印度人民固然非常關切自己祖國的命運，就是英國朝野對於未來的英印關係，也莫不予以重視。例如自由黨的「新聞紀事報」盼望應印雙方仍作有效的合作，對於防止共產勢力在亞洲造成份裂局勢所必要的。保守黨的「每日電闻報」也說，如果印度認爲必須退出聯邦，則此事對於英印雙方均屬不利。英國輿論界重視印度，亦可想見。 在印度方面，尼赫魯總理曾於赴英之前，向印度議會提出兩項建議：,一,承認印度人民具有雙當國籍，即同時爲印度共和國及英帝國的公民；〔二〕印度獨立以後與帝國繼續保持聯聚。同時，國民大會黨也會舉行秘密會議，討論印度在英帝國會議中爭取獨立的問題。據說，國大黨也有兩種不同的意見。一是主張印度——完全脫離英帝國的羈絆，成爲獨立的共和國；另一則主張印度即使實施印度共和國的新憲法，仍應參加英帝國，尼赫魯便持這個意見。 印度爲亞洲的大國，也是具有悠久歷史和文化的古國。印度的歷史光怪陸離，無奇不有，實爲一部舊時代的歷史；新歷史的開始，則起自一九四七年八月十五日起。就印度歷時約可分爲三段：自亞利安人移民印度產生婆羅門教，至公元三二〇年笈多王朝開始的七百年，是由原始游牧到封建皇權及教權建立時期；至公元一五二六年接巴達立據蒙古朝以後二百數十年，是封建蒙古王朝侵入印度開始封建割據時期；一七五七年普希拉戰克萊武，奠定東印度公司獨霸勢力以後，直到一九四七年，是英帝國侵略統治印度時期。在舊印度的世紀中，印度人民遭受的是壓迫，分割，剝削：雖然舊印度歷史文化的發揚，產生了許多宗教家思想家和哲學家；但他們並未能拯救印度人民。在舊印度真能爲人民奮鬥。解除英帝國束縛的革命家政治家，要算甘地，尼赫魯師徒二人。甘地的一生，爲結束舊印度而奮鬥，他赤裸裸而來，赤裸裸而去，一生光明磊落。尼赫魯的一生，也爲創立新印度而奮鬥，一九四七年八月十五日後的印度，就是在尼赫魯領導下的半獨立半自由的新印度。 新印度的誕生已一年半，在地位上，它只是形式上的獨立，並未獲得真正的獨立；更由於印回的分治，巴基斯坦的崛起，把整個印度分裂成兩塊，印度聯邦與巴基斯坦在英帝國「分而治之」的作用下，依然得不到自己的獨立，充其量也不過能說英帝國二百年來的通知告一段落而已。但在政治上，軍事上，尤其是在經濟上，依然受到牽絆和束縛。說到國內，尼赫魯領導下的新印度，一年半以來確乎有了若干成就，除了經濟恐慌，人民貧弱諸現象，未能予以克服外，他如新印度領土上的確定與擴張，以及新印度國際地位的提高，和他兩次召集亞洲會議的成功，無疑的，象徵新印度已成為亞洲大陸的大國了。 不過，這個大國迄今還有兩種苦悶：一是印度人民都希望印度能獲得真正的完全獨立。在經濟上也要不受英鎊的支配；對於後來居上的美圓勢力，尤爲恐懼，他們深慮舊的奴役尚未結果；而新的奴役又枷鎖在頭上。這是一種苦悶。其次，尼赫魯對亞洲的雄才大略，處處表現具有領導亞洲的野心，可是印度自身尚無完全獨立自由，阻撓了他雄壯的抱負。尼赫魯的思想是一種改良主義的思想，妥協性很濃厚，他躍登權位以後，處處有力不從心之感。但印度人民普遍要求獨立，連國大黨內部也有許多人要求新憲法的印度共和國，能實際成爲獨立自由的國家，尼赫魯此行的結果，仍難滿足一般印度人民的願望。 英帝國聯邦總理會議的召開，是大西洋公約締造後的一件大事。尼赫魯近對每日郵報記者說：如果世界大戰爆發，印度未必參戰。這表示印度對於國際戰爭的厭惡；但印度如不能獲得真正的獨立自由，則印度仍是不能避免戰爭。現在，會議已經結束，印度仍在聯邦範圍之內，尼赫魯將如何履行其諾言呢：英人稱道此次會議的圓滿結束，歸功於英相艾德禮個人的勝利，實含有深刻的意義；換句話說，英相的勝利，就是尼赫魯的失敗；印度人民對於這次會議的結果，終不免表示失望吧」？,社論 印度的新地位 英國政府在倫敦召開的帝國聯邦總理會議閉幕後，即將於上月廿七日發表公報稱：「印度政府已通知各聯邦政府，全國人民希望印度在行將實施的新憲法下能成為一獨立自主的共和國，但仍願在聯邦之內，繼續爲聯邦的一份子；且願接受英王爲聯邦的首長」。從此，印度的法理地位，即可完全確定，印度不復有英國政府任命的總督，且不復以英國的樞密院爲其高司法機關，而將爲一獨立自主的共和國，盡在名義上承認鷹王爲其首長而已。印度新地位的確立，不能不說是印度總理尼赫魯努力的結果，國民大會黨對於此次會議圓滿結束，咸表滿意，尤其對於印度獲得新的法理地位，更加表示熱烈歡迎。英印關係的合理調整，實爲亞洲安定的一個重要因素，我們站在鄰國的地位，對於鄰國將成爲獨立自主的共和國，自應表示無限的欣慰。 這次會議的主題，英國召開此次會議的動機，也就是要確定印度的法理地位，是否仍在不列顛聯邦的範圍之內。所以，在此次聯邦會議開幕的前夕，印度人民固然非常關切自己祖國的命運，就是英國朝野對於未來的英印關係，也莫不予以重視。例如自由黨的「新聞紀事報」盼望應印雙方仍作有效的合作，對於防止共產勢力在亞洲造成份裂局勢所必要的。保守黨的「每日電闻報」也說，如果印度認爲必須退出聯邦，則此事對於英印雙方均屬不利。英國輿論界重視印度，亦可想見。 在印度方面，尼赫魯總理曾於赴英之前，向印度議會提出兩項建議： 一 承認印度人民具有雙當國籍，即同時爲印度共和國及英帝國的公民；〔二〕印度獨立以後與帝國繼續保持聯聚。同時，國民大會黨也會舉行秘密會議，討論印度在英帝國會議中爭取獨立的問題。據說，國大黨也有兩種不同的意見。一是主張印度——完全脫離英帝國的羈絆，成爲獨立的共和國；另一則主張印度即使實施印度共和國的新憲法，仍應參加英帝國，尼赫魯便持這個意見。 印度爲亞洲的大國，也是具有悠久歷史和文化的古國。印度的歷史光怪陸離，無奇不有，實爲一部舊時代的歷史；新歷史的開始，則起自一九四七年八月十五日起。就印度歷時約可分爲三段：自亞利安人移民印度產生婆羅門教，至公元三二〇年笈多王朝開始的七百年，是由原始游牧到封建皇權及教權建立時期；至公元一五二六年接巴達立據蒙古朝以後二百數十年，是封建蒙古王朝侵入印度開始封建割據時期；一七五七年普希拉戰克萊武，奠定東印度公司獨霸勢力以後，直到一九四七年，是英帝國侵略統治印度時期。在舊印度的世紀中，印度人民遭受的是壓迫，分割，剝削：雖然舊印度歷史文化的發揚，產生了許多宗教家思想家和哲學家；但他們並未能拯救印度人民。在舊印度真能爲人民奮鬥。解除英帝國束縛的革命家政治家，要算甘地，尼赫魯師徒二人。甘地的一生，爲結束舊印度而奮鬥，他赤裸裸而來，赤裸裸而去，一生光明磊落。尼赫魯的一生，也爲創立新印度而奮鬥，一九四七年八月十五日後的印度，就是在尼赫魯領導下的半獨立半自由的新印度。 新印度的誕生已一年半，在地位上，它只是形式上的獨立，並未獲得真正的獨立；更由於印回的分治，巴基斯坦的崛起，把整個印度分裂成兩塊，印度聯邦與巴基斯坦在英帝國「分而治之」的作用下，依然得不到自己的獨立，充其量也不過能說英帝國二百年來的通知告一段落而已。但在政治上，軍事上，尤其是在經濟上，依然受到牽絆和束縛。說到國內，尼赫魯領導下的新印度，一年半以來確乎有了若干成就，除了經濟恐慌，人民貧弱諸現象，未能予以克服外，他如新印度領土上的確定與擴張，以及新印度國際地位的提高，和他兩次召集亞洲會議的成功，無疑的，象徵新印度已成為亞洲大陸的大國了。 不過，這個大國迄今還有兩種苦悶：一是印度人民都希望印度能獲得真正的完全獨立。在經濟上也要不受英鎊的支配；對於後來居上的美圓勢力，尤爲恐懼，他們深慮舊的奴役尚未結果；而新的奴役又枷鎖在頭上。這是一種苦悶。其次，尼赫魯對亞洲的雄才大略，處處表現具有領導亞洲的野心，可是印度自身尚無完全獨立自由，阻撓了他雄壯的抱負。尼赫魯的思想是一種改良主義的思想，妥協性很濃厚，他躍登權位以後，處處有力不從心之感。但印度人民普遍要求獨立，連國大黨內部也有許多人要求新憲法的印度共和國，能實際成爲獨立自由的國家，尼赫魯此行的結果，仍難滿足一般印度人民的願望。 英帝國聯邦總理會議的召開，是大西洋公約締造後的一件大事。尼赫魯近對每日郵報記者說：如果世界大戰爆發，印度未必參戰。這表示印度對於國際戰爭的厭惡；但印度如不能獲得真正的獨立自由，則印度仍是不能避免戰爭。現在，會議已經結束，印度仍在聯邦範圍之內，尼赫魯將如何履行其諾言呢：英人稱道此次會議的圓滿結束，歸功於英相艾德禮個人的勝利，實含有深刻的意義；換句話說，英相的勝利，就是尼赫魯的失敗；印度人民對於這次會議的結果，終不免表示失望吧」？,5_plain_merge
constitutional,33465,xianfa,7242,xianfa,39,7_small_index,A2013040225565,SP,申報,1949-05-03,02,,民國38年 日昭和24年,民國38年,日昭和24年,,,,F,,盟軍對日嚴厲軍事管制 已變爲友誼指導 麥帥在新日本誕生記念日宣布,聯合社東京二日電,麥帥今日於日本新憲法公布二週年紀念發表聲明稱，盟國在波茨坦會議所揭 之目的，其要點多未完成，日本亦能忠勤履行其義務。盟軍所以至今未撤，並非日本之過，乃由於其無力控制外界之情形。盟軍佔領已由嚴厲之軍事管制，變為保戶勢力之友誼指導。此過渡時期將隨日本担負自治責任之能力而繼續迅速進展。惟日人應嚴防不信人類智慧，妨書個人尊嚴，及嚴制個人自由之槪念侵變。此爲新日本誕生之二週紀念，須知人類目的，未有較保衛憲法賦予之權力最大者，日本於此當可確保其安靜，而有秩序之進步。,盟軍對日嚴厲軍事管制 已變爲友誼指導 麥帥在新日本誕生記念日宣布 聯合社東京二日電 麥帥今日於日本新憲法公布二週年紀念發表聲明稱，盟國在波茨坦會議所揭 之目的，其要點多未完成，日本亦能忠勤履行其義務。盟軍所以至今未撤，並非日本之過，乃由於其無力控制外界之情形。盟軍佔領已由嚴厲之軍事管制，變為保戶勢力之友誼指導。此過渡時期將隨日本担負自治責任之能力而繼續迅速進展。惟日人應嚴防不信人類智慧，妨書個人尊嚴，及嚴制個人自由之槪念侵變。此爲新日本誕生之二週紀念，須知人類目的，未有較保衛憲法賦予之權力最大者，日本於此當可確保其安靜，而有秩序之進步。,5_plain_merge
